species	qma	stat
RCO	RCO3	623
RCO	RCO3	622
RCO	RCO3	625
RCO	RCO3	502
RCO	RCO3	411
RCO	RCO3	615
RCO	RCO3	613
RCO	RCO3	601
RCO	RCO3	618
RCO	RCO3	410
RCO	RCO3	408
RCO	RCO3	614
RCO	RCO3	616
RCO	RCO3	619
RCO	RCO3	503
RCO	RCO3	409
RCO	RCO3	407
RCO	RCO3	609
RCO	RCO3	617
RCO	RCO3	620
RCO	RCO3	607
RCO	RCO3	621
RCO	RCO3	624
RCO	RCO3	018
RCO	RCO3	020
RCO	RCO3	023
RCO	RCO3	022
RCO	RCO3	024
RCO	RCO3	026
RCO	RCO3	027
RCO	RCO3	028
RCO	RCO3	031
RCO	RCO3	032
RCO	RCO3	025
RCO	RCO3	049
RCO	RCO3	050
RCO	RCO3	051
RCO	RCO3	052
RCO	RCO3	029
RCO	RCO3	030
RCO	RCO3	401
RCO	RCO3	402
RCO	RCO3	403
RCO	RCO3	404
RCO	RCO3	405
RCO	RCO3	406
RCO	RCO3	501
RCO	RCO3	603
RCO	RCO3	504
RCO	RCO3	303
RCO	RCO3	606
RCO	RCO3	610
RCO	RCO3	612
RCO	RCO3	604
RCO	RCO3	302
RCO	RCO3	605
RCO	RCO3	611
RCO	RCO3	019
RCO	RCO3	021
RCO	RCO2	203
RCO	RCO2	202
RCO	RCO2	204
RCO	RCO2	201
RCO	RCO2	011
RCO	RCO2	012
RCO	RCO2	015
RCO	RCO2	018
RCO	RCO2	036
RCO	RCO2	040
RCO	RCO2	037
RCO	RCO2	039
RCO	RCO2	041
RCO	RCO2	016
RCO	RCO2	017
RCO	RCO2	013
RCO	RCO2	014
RCO	RCO2	205
RCO	RCO2	801
RCO	RCO2	206
RCO	RCO2	019
RIB	RIB4	412
RIB	RIB4	411
RIB	RIB4	410
RIB	RIB4	408
RIB	RIB4	409
RIB	RIB4	407
RIB	RIB4	049
RIB	RIB4	050
RIB	RIB4	051
RIB	RIB4	052
RIB	RIB4	401
RIB	RIB4	402
RIB	RIB4	403
RIB	RIB4	404
RIB	RIB4	405
RIB	RIB4	406
RIB	RIB5	502
RIB	RIB5	503
RIB	RIB5	026
RIB	RIB5	027
RIB	RIB5	028
RIB	RIB5	031
RIB	RIB5	032
RIB	RIB5	025
RIB	RIB5	029
RIB	RIB5	030
RIB	RIB5	501
RIB	RIB5	504
RIB	RIB8	036
RIB	RIB8	040
RIB	RIB8	037
RIB	RIB8	039
RIB	RIB8	041
RIB	RIB8	016
RIB	RIB8	017
RIB	RIB8	801
RIB	RIB10	092
RIB	RIB10	091
RIB	RIB10	093
RIB	RIB10	094
RIB	RIB6	608
RIB	RIB6	602
RIB	RIB6	623
RIB	RIB6	622
RIB	RIB6	625
RIB	RIB6	615
RIB	RIB6	613
RIB	RIB6	601
RIB	RIB6	618
RIB	RIB6	614
RIB	RIB6	616
RIB	RIB6	619
RIB	RIB6	609
RIB	RIB6	617
RIB	RIB6	620
RIB	RIB6	607
RIB	RIB6	621
RIB	RIB6	624
RIB	RIB6	603
RIB	RIB6	504
RIB	RIB6	303
RIB	RIB6	606
RIB	RIB6	610
RIB	RIB6	612
RIB	RIB6	604
RIB	RIB6	302
RIB	RIB6	605
RIB	RIB6	611
RIB	RIB7	704
RIB	RIB7	705
RIB	RIB7	702
RIB	RIB7	703
RIB	RIB7	018
RIB	RIB7	032
RIB	RIB7	033
RIB	RIB7	034
RIB	RIB7	035
RIB	RIB7	036
RIB	RIB7	040
RIB	RIB7	037
RIB	RIB7	039
RIB	RIB7	038
RIB	RIB7	017
RIB	RIB7	701
RIB	RIB7	706
RIB	RIB3	301
RIB	RIB3	018
RIB	RIB3	020
RIB	RIB3	023
RIB	RIB3	022
RIB	RIB3	024
RIB	RIB3	026
RIB	RIB3	027
RIB	RIB3	303
RIB	RIB3	302
RIB	RIB3	605
RIB	RIB3	019
RIB	RIB3	021
RIB	RIB9	102
RIB	RIB9	103
RIB	RIB9	041
RIB	RIB9	042
RIB	RIB9	046
RIB	RIB9	044
RIB	RIB9	043
RIB	RIB9	048
RIB	RIB9	047
RIB	RIB9	101
RIB	RIB9	104
RIB	RIB9	045
RIB	RIB1	107
RIB	RIB1	004
RIB	RIB1	008
RIB	RIB1	006
RIB	RIB1	007
RIB	RIB1	009
RIB	RIB1	010
RIB	RIB1	009H
RIB	RIB1	003
RIB	RIB1	005
RIB	RIB1	106
RIB	RIB1	001
RIB	RIB1	002
RIB	RIB1	105
RIB	RIB2	203
RIB	RIB2	202
RIB	RIB2	204
RIB	RIB2	201
RIB	RIB2	011
RIB	RIB2	012
RIB	RIB2	015
RIB	RIB2	018
RIB	RIB2	016
RIB	RIB2	017
RIB	RIB2	013
RIB	RIB2	014
RIB	RIB2	205
RIB	RIB2	206
RIB	RIB2	019
RSK	RSK7	704
RSK	RSK7	705
RSK	RSK7	702
RSK	RSK7	703
RSK	RSK7	018
RSK	RSK7	032
RSK	RSK7	033
RSK	RSK7	034
RSK	RSK7	035
RSK	RSK7	036
RSK	RSK7	040
RSK	RSK7	037
RSK	RSK7	039
RSK	RSK7	038
RSK	RSK7	017
RSK	RSK7	701
RSK	RSK7	706
RSK	RSK10	092
RSK	RSK10	091
RSK	RSK10	093
RSK	RSK10	094
RSK	RSK1	203
RSK	RSK1	202
RSK	RSK1	204
RSK	RSK1	107
RSK	RSK1	201
RSK	RSK1	004
RSK	RSK1	008
RSK	RSK1	006
RSK	RSK1	007
RSK	RSK1	009
RSK	RSK1	010
RSK	RSK1	011
RSK	RSK1	012
RSK	RSK1	015
RSK	RSK1	018
RSK	RSK1	009H
RSK	RSK1	016
RSK	RSK1	017
RSK	RSK1	013
RSK	RSK1	014
RSK	RSK1	003
RSK	RSK1	005
RSK	RSK1	106
RSK	RSK1	001
RSK	RSK1	002
RSK	RSK1	205
RSK	RSK1	206
RSK	RSK1	105
RSK	RSK1	019
RSK	RSK3	412
RSK	RSK3	301
RSK	RSK3	608
RSK	RSK3	602
RSK	RSK3	623
RSK	RSK3	622
RSK	RSK3	625
RSK	RSK3	502
RSK	RSK3	411
RSK	RSK3	615
RSK	RSK3	613
RSK	RSK3	601
RSK	RSK3	618
RSK	RSK3	410
RSK	RSK3	408
RSK	RSK3	614
RSK	RSK3	616
RSK	RSK3	619
RSK	RSK3	503
RSK	RSK3	409
RSK	RSK3	407
RSK	RSK3	609
RSK	RSK3	617
RSK	RSK3	620
RSK	RSK3	607
RSK	RSK3	621
RSK	RSK3	624
RSK	RSK3	018
RSK	RSK3	020
RSK	RSK3	023
RSK	RSK3	022
RSK	RSK3	024
RSK	RSK3	026
RSK	RSK3	027
RSK	RSK3	028
RSK	RSK3	031
RSK	RSK3	032
RSK	RSK3	025
RSK	RSK3	049
RSK	RSK3	050
RSK	RSK3	051
RSK	RSK3	052
RSK	RSK3	029
RSK	RSK3	030
RSK	RSK3	401
RSK	RSK3	402
RSK	RSK3	403
RSK	RSK3	404
RSK	RSK3	405
RSK	RSK3	406
RSK	RSK3	501
RSK	RSK3	603
RSK	RSK3	504
RSK	RSK3	303
RSK	RSK3	606
RSK	RSK3	610
RSK	RSK3	612
RSK	RSK3	604
RSK	RSK3	302
RSK	RSK3	605
RSK	RSK3	611
RSK	RSK3	019
RSK	RSK3	021
RSK	RSK8	102
RSK	RSK8	103
RSK	RSK8	036
RSK	RSK8	040
RSK	RSK8	037
RSK	RSK8	039
RSK	RSK8	041
RSK	RSK8	042
RSK	RSK8	046
RSK	RSK8	044
RSK	RSK8	043
RSK	RSK8	016
RSK	RSK8	017
RSK	RSK8	048
RSK	RSK8	047
RSK	RSK8	801
RSK	RSK8	101
RSK	RSK8	104
RSK	RSK8	045
RSN	RSN10	092
RSN	RSN10	091
RSN	RSN10	093
RSN	RSN10	094
RSN	RSN1	107
RSN	RSN1	004
RSN	RSN1	008
RSN	RSN1	006
RSN	RSN1	007
RSN	RSN1	009
RSN	RSN1	010
RSN	RSN1	009H
RSN	RSN1	003
RSN	RSN1	005
RSN	RSN1	106
RSN	RSN1	001
RSN	RSN1	002
RSN	RSN1	105
RSN	RSN2	203
RSN	RSN2	412
RSN	RSN2	301
RSN	RSN2	608
RSN	RSN2	602
RSN	RSN2	623
RSN	RSN2	622
RSN	RSN2	625
RSN	RSN2	502
RSN	RSN2	704
RSN	RSN2	102
RSN	RSN2	202
RSN	RSN2	204
RSN	RSN2	411
RSN	RSN2	615
RSN	RSN2	613
RSN	RSN2	601
RSN	RSN2	618
RSN	RSN2	705
RSN	RSN2	702
RSN	RSN2	103
RSN	RSN2	410
RSN	RSN2	408
RSN	RSN2	614
RSN	RSN2	616
RSN	RSN2	619
RSN	RSN2	503
RSN	RSN2	703
RSN	RSN2	409
RSN	RSN2	407
RSN	RSN2	609
RSN	RSN2	617
RSN	RSN2	620
RSN	RSN2	607
RSN	RSN2	621
RSN	RSN2	624
RSN	RSN2	201
RSN	RSN2	011
RSN	RSN2	012
RSN	RSN2	015
RSN	RSN2	018
RSN	RSN2	020
RSN	RSN2	023
RSN	RSN2	022
RSN	RSN2	024
RSN	RSN2	026
RSN	RSN2	027
RSN	RSN2	028
RSN	RSN2	031
RSN	RSN2	032
RSN	RSN2	025
RSN	RSN2	033
RSN	RSN2	034
RSN	RSN2	035
RSN	RSN2	036
RSN	RSN2	040
RSN	RSN2	037
RSN	RSN2	039
RSN	RSN2	038
RSN	RSN2	041
RSN	RSN2	042
RSN	RSN2	046
RSN	RSN2	044
RSN	RSN2	043
RSN	RSN2	049
RSN	RSN2	050
RSN	RSN2	051
RSN	RSN2	052
RSN	RSN2	016
RSN	RSN2	017
RSN	RSN2	029
RSN	RSN2	030
RSN	RSN2	013
RSN	RSN2	014
RSN	RSN2	048
RSN	RSN2	047
RSN	RSN2	205
RSN	RSN2	401
RSN	RSN2	402
RSN	RSN2	403
RSN	RSN2	404
RSN	RSN2	801
RSN	RSN2	405
RSN	RSN2	406
RSN	RSN2	206
RSN	RSN2	701
RSN	RSN2	101
RSN	RSN2	706
RSN	RSN2	501
RSN	RSN2	104
RSN	RSN2	603
RSN	RSN2	504
RSN	RSN2	303
RSN	RSN2	606
RSN	RSN2	610
RSN	RSN2	612
RSN	RSN2	604
RSN	RSN2	302
RSN	RSN2	605
RSN	RSN2	611
RSN	RSN2	045
RSN	RSN2	019
RSN	RSN2	021
SAE	SAE4	412
SAE	SAE4	411
SAE	SAE4	410
SAE	SAE4	408
SAE	SAE4	409
SAE	SAE4	407
SAE	SAE4	049
SAE	SAE4	050
SAE	SAE4	051
SAE	SAE4	052
SAE	SAE4	401
SAE	SAE4	402
SAE	SAE4	403
SAE	SAE4	404
SAE	SAE4	405
SAE	SAE4	406
SAE	SAE5	502
SAE	SAE5	503
SAE	SAE5	026
SAE	SAE5	027
SAE	SAE5	028
SAE	SAE5	031
SAE	SAE5	032
SAE	SAE5	025
SAE	SAE5	029
SAE	SAE5	030
SAE	SAE5	501
SAE	SAE5	504
SAE	SAE8	036
SAE	SAE8	040
SAE	SAE8	037
SAE	SAE8	039
SAE	SAE8	041
SAE	SAE8	016
SAE	SAE8	017
SAE	SAE8	801
SAE	SAE7	704
SAE	SAE7	705
SAE	SAE7	702
SAE	SAE7	703
SAE	SAE7	018
SAE	SAE7	032
SAE	SAE7	033
SAE	SAE7	034
SAE	SAE7	035
SAE	SAE7	036
SAE	SAE7	040
SAE	SAE7	037
SAE	SAE7	039
SAE	SAE7	038
SAE	SAE7	017
SAE	SAE7	701
SAE	SAE7	706
SAE	SAE3	301
SAE	SAE3	018
SAE	SAE3	020
SAE	SAE3	023
SAE	SAE3	022
SAE	SAE3	024
SAE	SAE3	026
SAE	SAE3	027
SAE	SAE3	303
SAE	SAE3	302
SAE	SAE3	605
SAE	SAE3	019
SAE	SAE3	021
SAE	SAE9	102
SAE	SAE9	103
SAE	SAE9	041
SAE	SAE9	042
SAE	SAE9	046
SAE	SAE9	044
SAE	SAE9	043
SAE	SAE9	048
SAE	SAE9	047
SAE	SAE9	101
SAE	SAE9	104
SAE	SAE9	045
SAE	SAE1	107
SAE	SAE1	004
SAE	SAE1	008
SAE	SAE1	006
SAE	SAE1	007
SAE	SAE1	009
SAE	SAE1	010
SAE	SAE1	009H
SAE	SAE1	003
SAE	SAE1	005
SAE	SAE1	106
SAE	SAE1	001
SAE	SAE1	002
SAE	SAE1	105
SAE	SAE2	203
SAE	SAE2	202
SAE	SAE2	204
SAE	SAE2	201
SAE	SAE2	011
SAE	SAE2	012
SAE	SAE2	015
SAE	SAE2	018
SAE	SAE2	016
SAE	SAE2	017
SAE	SAE2	013
SAE	SAE2	014
SAE	SAE2	205
SAE	SAE2	206
SAE	SAE2	019
SBW	SBW1	092
SBW	SBW1	203
SBW	SBW1	412
SBW	SBW1	301
SBW	SBW1	502
SBW	SBW1	704
SBW	SBW1	102
SBW	SBW1	091
SBW	SBW1	202
SBW	SBW1	204
SBW	SBW1	411
SBW	SBW1	705
SBW	SBW1	702
SBW	SBW1	103
SBW	SBW1	107
SBW	SBW1	410
SBW	SBW1	408
SBW	SBW1	503
SBW	SBW1	703
SBW	SBW1	409
SBW	SBW1	407
SBW	SBW1	093
SBW	SBW1	094
SBW	SBW1	201
SBW	SBW1	004
SBW	SBW1	008
SBW	SBW1	006
SBW	SBW1	007
SBW	SBW1	009
SBW	SBW1	010
SBW	SBW1	011
SBW	SBW1	012
SBW	SBW1	015
SBW	SBW1	018
SBW	SBW1	020
SBW	SBW1	023
SBW	SBW1	022
SBW	SBW1	024
SBW	SBW1	026
SBW	SBW1	027
SBW	SBW1	028
SBW	SBW1	031
SBW	SBW1	032
SBW	SBW1	025
SBW	SBW1	033
SBW	SBW1	034
SBW	SBW1	035
SBW	SBW1	036
SBW	SBW1	040
SBW	SBW1	037
SBW	SBW1	039
SBW	SBW1	038
SBW	SBW1	041
SBW	SBW1	042
SBW	SBW1	046
SBW	SBW1	044
SBW	SBW1	043
SBW	SBW1	049
SBW	SBW1	050
SBW	SBW1	051
SBW	SBW1	052
SBW	SBW1	009H
SBW	SBW1	016
SBW	SBW1	017
SBW	SBW1	029
SBW	SBW1	030
SBW	SBW1	013
SBW	SBW1	014
SBW	SBW1	003
SBW	SBW1	005
SBW	SBW1	106
SBW	SBW1	001
SBW	SBW1	048
SBW	SBW1	047
SBW	SBW1	002
SBW	SBW1	205
SBW	SBW1	401
SBW	SBW1	402
SBW	SBW1	403
SBW	SBW1	404
SBW	SBW1	801
SBW	SBW1	405
SBW	SBW1	406
SBW	SBW1	206
SBW	SBW1	701
SBW	SBW1	105
SBW	SBW1	101
SBW	SBW1	706
SBW	SBW1	501
SBW	SBW1	104
SBW	SBW1	504
SBW	SBW1	303
SBW	SBW1	302
SBW	SBW1	605
SBW	SBW1	045
SBW	SBW1	019
SBW	SBW1	021
SBW	SBW6I	625
SBW	SBW6I	618
SBW	SBW6I	619
SBW	SBW6I	620
SBW	SBW6I	624
SBW	SBW6I	603
SBW	SBW6I	610
SBW	SBW6I	612
SBW	SBW6I	611
SBW	SBW6A	602
SBW	SBW6A	623
SBW	SBW6A	601
SBW	SBW6A	618
SBW	SBW6A	616
SBW	SBW6A	617
SBW	SBW6A	624
SBW	SBW6A	603
SBW	SBW6B	608
SBW	SBW6B	622
SBW	SBW6B	615
SBW	SBW6B	613
SBW	SBW6B	614
SBW	SBW6B	609
SBW	SBW6B	607
SBW	SBW6B	621
SBW	SBW6R	603
SBW	SBW6R	504
SBW	SBW6R	303
SBW	SBW6R	606
SBW	SBW6R	610
SBW	SBW6R	612
SBW	SBW6R	604
SBW	SBW6R	302
SBW	SBW6R	605
SBW	SBW6R	611
SCA	SCA4	049
SCA	SCA4	050
SCA	SCA4	051
SCA	SCA4	052
SCA	SCACS	008
SCA	SCACS	006
SCA	SCACS	007
SCA	SCACS	009
SCA	SCACS	009H
SCA	SCACS	005
SCA	SCA1	092
SCA	SCA1	091
SCA	SCA1	103
SCA	SCA1	107
SCA	SCA1	093
SCA	SCA1	094
SCA	SCA1	201
SCA	SCA1	004
SCA	SCA1	008
SCA	SCA1	003
SCA	SCA1	005
SCA	SCA1	106
SCA	SCA1	001
SCA	SCA1	048
SCA	SCA1	047
SCA	SCA1	002
SCA	SCA1	105
SCA	SCA1	104
SCA	SCA7	037
SCA	SCA7	039
SCA	SCA7	038
SCA	SCA7	016
SCA	SCA7	017
SCA	SCA1A	107
SCA	SCA1A	008
SCA	SCA1A	009
SCA	SCA1A	010
SCA	SCA2A	203
SCA	SCA2A	202
SCA	SCA2A	204
SCA	SCA2A	201
SCA	SCA2A	011
SCA	SCA2A	012
SCA	SCA2A	015
SCA	SCA2A	018
SCA	SCA2A	016
SCA	SCA2A	017
SCA	SCA2A	013
SCA	SCA2A	014
SCA	SCA2A	205
SCA	SCA2A	206
SCA	SCA2A	019
SCA	SCA3	412
SCA	SCA3	301
SCA	SCA3	411
SCA	SCA3	410
SCA	SCA3	408
SCA	SCA3	409
SCA	SCA3	407
SCA	SCA3	018
SCA	SCA3	020
SCA	SCA3	023
SCA	SCA3	022
SCA	SCA3	024
SCA	SCA3	026
SCA	SCA3	027
SCA	SCA3	049
SCA	SCA3	050
SCA	SCA3	051
SCA	SCA3	052
SCA	SCA3	401
SCA	SCA3	402
SCA	SCA3	403
SCA	SCA3	404
SCA	SCA3	405
SCA	SCA3	406
SCA	SCA3	303
SCA	SCA3	302
SCA	SCA3	605
SCA	SCA3	019
SCA	SCA3	021
SCA	SCA5	608
SCA	SCA5	602
SCA	SCA5	623
SCA	SCA5	622
SCA	SCA5	625
SCA	SCA5	502
SCA	SCA5	615
SCA	SCA5	613
SCA	SCA5	601
SCA	SCA5	618
SCA	SCA5	614
SCA	SCA5	616
SCA	SCA5	619
SCA	SCA5	503
SCA	SCA5	609
SCA	SCA5	617
SCA	SCA5	620
SCA	SCA5	607
SCA	SCA5	621
SCA	SCA5	624
SCA	SCA5	026
SCA	SCA5	027
SCA	SCA5	028
SCA	SCA5	031
SCA	SCA5	032
SCA	SCA5	025
SCA	SCA5	029
SCA	SCA5	030
SCA	SCA5	501
SCA	SCA5	603
SCA	SCA5	504
SCA	SCA5	303
SCA	SCA5	606
SCA	SCA5	610
SCA	SCA5	612
SCA	SCA5	604
SCA	SCA5	302
SCA	SCA5	605
SCA	SCA5	611
SCA	SCA7A	704
SCA	SCA7A	705
SCA	SCA7A	702
SCA	SCA7A	703
SCA	SCA7A	032
SCA	SCA7A	033
SCA	SCA7A	034
SCA	SCA7A	035
SCA	SCA7A	036
SCA	SCA7A	706
SCA	SCA7B	702
SCA	SCA7B	703
SCA	SCA7B	036
SCA	SCA7B	040
SCA	SCA7B	037
SCA	SCA7B	701
SCA	SCA7C	018
SCA	SCA7C	017
SCA	SCA8A	036
SCA	SCA8A	040
SCA	SCA8A	037
SCA	SCA8A	039
SCA	SCA8A	041
SCA	SCA8A	016
SCA	SCA8A	801
SCA	SCA9A	102
SCA	SCA9A	103
SCA	SCA9A	041
SCA	SCA9A	042
SCA	SCA9A	046
SCA	SCA9A	044
SCA	SCA9A	043
SCA	SCA9A	047
SCA	SCA9A	101
SCA	SCA9A	045
SCC	SCC4	412
SCC	SCC4	411
SCC	SCC4	410
SCC	SCC4	408
SCC	SCC4	409
SCC	SCC4	407
SCC	SCC4	049
SCC	SCC4	050
SCC	SCC4	051
SCC	SCC4	052
SCC	SCC4	401
SCC	SCC4	402
SCC	SCC4	403
SCC	SCC4	404
SCC	SCC4	405
SCC	SCC4	406
SCC	SCC10	092
SCC	SCC10	091
SCC	SCC10	093
SCC	SCC10	094
SCC	SCC9	102
SCC	SCC9	103
SCC	SCC9	041
SCC	SCC9	042
SCC	SCC9	046
SCC	SCC9	044
SCC	SCC9	043
SCC	SCC9	048
SCC	SCC9	047
SCC	SCC9	101
SCC	SCC9	104
SCC	SCC9	045
SCC	SCC5B	026
SCC	SCC5B	027
SCC	SCC5B	028
SCC	SCC5B	025
SCC	SCC5B	029
SCC	SCC5B	030
SCC	SCC5B	504
SCC	SCC7D	704
SCC	SCC7D	705
SCC	SCC7D	032
SCC	SCC7D	033
SCC	SCC7D	034
SCC	SCC7D	035
SCC	SCC7D	706
SCC	SCC6	608
SCC	SCC6	602
SCC	SCC6	623
SCC	SCC6	622
SCC	SCC6	625
SCC	SCC6	615
SCC	SCC6	613
SCC	SCC6	601
SCC	SCC6	618
SCC	SCC6	614
SCC	SCC6	616
SCC	SCC6	619
SCC	SCC6	609
SCC	SCC6	617
SCC	SCC6	620
SCC	SCC6	607
SCC	SCC6	621
SCC	SCC6	624
SCC	SCC6	603
SCC	SCC6	504
SCC	SCC6	303
SCC	SCC6	606
SCC	SCC6	610
SCC	SCC6	612
SCC	SCC6	604
SCC	SCC6	302
SCC	SCC6	605
SCC	SCC6	611
SCC	SCC1A	004
SCC	SCC1A	003
SCC	SCC1A	005
SCC	SCC1A	106
SCC	SCC1A	001
SCC	SCC1A	002
SCC	SCC1A	105
SCC	SCC2B	204
SCC	SCC2B	015
SCC	SCC2B	018
SCC	SCC2B	016
SCC	SCC2B	017
SCC	SCC2B	014
SCC	SCC2B	205
SCC	SCC2B	206
SCC	SCC2B	019
SCC	SCC7B	702
SCC	SCC7B	703
SCC	SCC7B	036
SCC	SCC7B	040
SCC	SCC7B	037
SCC	SCC7B	038
SCC	SCC7B	701
SCC	SCC3	301
SCC	SCC3	018
SCC	SCC3	020
SCC	SCC3	023
SCC	SCC3	022
SCC	SCC3	024
SCC	SCC3	026
SCC	SCC3	027
SCC	SCC3	303
SCC	SCC3	302
SCC	SCC3	605
SCC	SCC3	019
SCC	SCC3	021
SCC	SCC1B	107
SCC	SCC1B	004
SCC	SCC1B	008
SCC	SCC1B	006
SCC	SCC1B	007
SCC	SCC1B	009
SCC	SCC1B	010
SCC	SCC1B	009H
SCC	SCC1B	003
SCC	SCC1B	005
SCC	SCC1B	106
SCC	SCC2A	203
SCC	SCC2A	202
SCC	SCC2A	201
SCC	SCC2A	011
SCC	SCC2A	012
SCC	SCC2A	013
SCC	SCC5A	502
SCC	SCC5A	503
SCC	SCC5A	028
SCC	SCC5A	031
SCC	SCC5A	032
SCC	SCC5A	029
SCC	SCC5A	030
SCC	SCC5A	501
SCC	SCC7A	018
SCC	SCC7A	037
SCC	SCC7A	039
SCC	SCC7A	017
SCC	SCC8	036
SCC	SCC8	040
SCC	SCC8	037
SCC	SCC8	039
SCC	SCC8	041
SCC	SCC8	016
SCC	SCC8	017
SCC	SCC8	801
SCH	SCH4	412
SCH	SCH4	411
SCH	SCH4	410
SCH	SCH4	408
SCH	SCH4	409
SCH	SCH4	407
SCH	SCH4	049
SCH	SCH4	050
SCH	SCH4	051
SCH	SCH4	052
SCH	SCH4	401
SCH	SCH4	402
SCH	SCH4	403
SCH	SCH4	404
SCH	SCH4	405
SCH	SCH4	406
SCH	SCH7	704
SCH	SCH7	705
SCH	SCH7	702
SCH	SCH7	703
SCH	SCH7	018
SCH	SCH7	032
SCH	SCH7	033
SCH	SCH7	034
SCH	SCH7	035
SCH	SCH7	036
SCH	SCH7	040
SCH	SCH7	037
SCH	SCH7	039
SCH	SCH7	038
SCH	SCH7	017
SCH	SCH7	701
SCH	SCH7	706
SCH	SCH10	092
SCH	SCH10	091
SCH	SCH10	093
SCH	SCH10	094
SCH	SCH3	301
SCH	SCH3	018
SCH	SCH3	020
SCH	SCH3	023
SCH	SCH3	022
SCH	SCH3	024
SCH	SCH3	026
SCH	SCH3	027
SCH	SCH3	303
SCH	SCH3	302
SCH	SCH3	605
SCH	SCH3	019
SCH	SCH3	021
SCH	SCH8	036
SCH	SCH8	040
SCH	SCH8	037
SCH	SCH8	039
SCH	SCH8	041
SCH	SCH8	016
SCH	SCH8	017
SCH	SCH8	801
SCH	SCH2	203
SCH	SCH2	202
SCH	SCH2	204
SCH	SCH2	201
SCH	SCH2	011
SCH	SCH2	012
SCH	SCH2	015
SCH	SCH2	018
SCH	SCH2	016
SCH	SCH2	017
SCH	SCH2	013
SCH	SCH2	014
SCH	SCH2	205
SCH	SCH2	206
SCH	SCH2	019
SCH	SCH5	608
SCH	SCH5	602
SCH	SCH5	623
SCH	SCH5	622
SCH	SCH5	625
SCH	SCH5	502
SCH	SCH5	615
SCH	SCH5	613
SCH	SCH5	601
SCH	SCH5	618
SCH	SCH5	614
SCH	SCH5	616
SCH	SCH5	619
SCH	SCH5	503
SCH	SCH5	609
SCH	SCH5	617
SCH	SCH5	620
SCH	SCH5	607
SCH	SCH5	621
SCH	SCH5	624
SCH	SCH5	026
SCH	SCH5	027
SCH	SCH5	028
SCH	SCH5	031
SCH	SCH5	032
SCH	SCH5	025
SCH	SCH5	029
SCH	SCH5	030
SCH	SCH5	501
SCH	SCH5	603
SCH	SCH5	504
SCH	SCH5	303
SCH	SCH5	606
SCH	SCH5	610
SCH	SCH5	612
SCH	SCH5	604
SCH	SCH5	302
SCH	SCH5	605
SCH	SCH5	611
SCH	SCH1	102
SCH	SCH1	103
SCH	SCH1	107
SCH	SCH1	004
SCH	SCH1	008
SCH	SCH1	006
SCH	SCH1	007
SCH	SCH1	009
SCH	SCH1	010
SCH	SCH1	041
SCH	SCH1	042
SCH	SCH1	046
SCH	SCH1	044
SCH	SCH1	043
SCH	SCH1	009H
SCH	SCH1	003
SCH	SCH1	005
SCH	SCH1	106
SCH	SCH1	001
SCH	SCH1	048
SCH	SCH1	047
SCH	SCH1	002
SCH	SCH1	105
SCH	SCH1	101
SCH	SCH1	104
SCH	SCH1	045
SCI	SCI5	502
SCI	SCI5	503
SCI	SCI5	026
SCI	SCI5	027
SCI	SCI5	028
SCI	SCI5	031
SCI	SCI5	032
SCI	SCI5	025
SCI	SCI5	029
SCI	SCI5	030
SCI	SCI5	501
SCI	SCI5	504
SCI	SCI8	036
SCI	SCI8	040
SCI	SCI8	037
SCI	SCI8	039
SCI	SCI8	041
SCI	SCI8	016
SCI	SCI8	017
SCI	SCI8	801
SCI	SCI10	092
SCI	SCI10	091
SCI	SCI10	093
SCI	SCI10	094
SCI	SCI7	704
SCI	SCI7	705
SCI	SCI7	702
SCI	SCI7	703
SCI	SCI7	018
SCI	SCI7	032
SCI	SCI7	033
SCI	SCI7	034
SCI	SCI7	035
SCI	SCI7	036
SCI	SCI7	040
SCI	SCI7	037
SCI	SCI7	039
SCI	SCI7	038
SCI	SCI7	017
SCI	SCI7	701
SCI	SCI7	706
SCI	SCI9	102
SCI	SCI9	103
SCI	SCI9	041
SCI	SCI9	042
SCI	SCI9	046
SCI	SCI9	044
SCI	SCI9	043
SCI	SCI9	048
SCI	SCI9	047
SCI	SCI9	101
SCI	SCI9	104
SCI	SCI9	045
SCI	SCI1	107
SCI	SCI1	004
SCI	SCI1	008
SCI	SCI1	006
SCI	SCI1	007
SCI	SCI1	009
SCI	SCI1	010
SCI	SCI1	009H
SCI	SCI1	003
SCI	SCI1	005
SCI	SCI1	106
SCI	SCI1	001
SCI	SCI1	002
SCI	SCI1	105
SCI	SCI2	203
SCI	SCI2	202
SCI	SCI2	204
SCI	SCI2	201
SCI	SCI2	011
SCI	SCI2	012
SCI	SCI2	015
SCI	SCI2	018
SCI	SCI2	016
SCI	SCI2	017
SCI	SCI2	013
SCI	SCI2	014
SCI	SCI2	205
SCI	SCI2	206
SCI	SCI2	019
SCI	SCI6B	608
SCI	SCI6B	602
SCI	SCI6B	623
SCI	SCI6B	622
SCI	SCI6B	625
SCI	SCI6B	615
SCI	SCI6B	613
SCI	SCI6B	601
SCI	SCI6B	618
SCI	SCI6B	614
SCI	SCI6B	616
SCI	SCI6B	619
SCI	SCI6B	609
SCI	SCI6B	617
SCI	SCI6B	620
SCI	SCI6B	607
SCI	SCI6B	621
SCI	SCI6B	624
SCI	SCI6B	603
SCI	SCI6B	504
SCI	SCI6B	303
SCI	SCI6B	606
