species	qma	stat	zone
BAR	BAR5	618	601
BAR	BAR5	614	601
BAR	BAR5	616	601
BAR	BAR5	619	601
BAR	BAR5	503	029
BAR	BAR5	609	601
BAR	BAR5	617	601
BAR	BAR5	620	601
BAR	BAR5	607	601
BAR	BAR5	621	601
BAR	BAR5	624	601
BAR	BAR5	026	025
BAR	BAR5	027	027
BAR	BAR5	028	029
BAR	BAR5	031	031
BAR	BAR5	032	032
BAR	BAR5	025	025
BAR	BAR5	029	029
BAR	BAR5	030	030
BAR	BAR5	501	031
BAR	BAR5	603	601
BAR	BAR5	504	027
BAR	BAR5	303	026
BAR	BAR5	606	601
BAR	BAR5	610	601
BAR	BAR5	612	601
BAR	BAR5	604	601
BAR	BAR5	302	026
BAR	BAR5	605	601
BAR	BAR5	611	601
BAR	BAR7	704	035
BAR	BAR7	102	046
BAR	BAR7	705	034
BAR	BAR7	702	036
BAR	BAR7	103	047
BAR	BAR7	703	036
BAR	BAR7	018	038
BAR	BAR7	032	033
BAR	BAR7	033	033
BAR	BAR7	034	034
BAR	BAR7	035	035
BAR	BAR7	036	036
BAR	BAR7	040	037
BAR	BAR7	037	037
BAR	BAR7	039	038
BAR	BAR7	038	038
BAR	BAR7	041	041
BAR	BAR7	042	042
BAR	BAR7	046	046
BAR	BAR7	044	045
BAR	BAR7	043	042
BAR	BAR7	016	039
BAR	BAR7	017	038
BAR	BAR7	048	048
BAR	BAR7	047	047
BAR	BAR7	801	041
BAR	BAR7	701	036
BAR	BAR7	101	042
BAR	BAR7	706	033
BAR	BAR7	104	048
BAR	BAR7	045	045
BCO	BCO4	412	051
BCO	BCO4	411	052
BCO	BCO4	410	403
BCO	BCO4	408	401
BCO	BCO4	409	403
BCO	BCO4	407	401
BCO	BCO4	049	049
BCO	BCO4	050	050
BCO	BCO4	051	051
BCO	BCO4	052	052
BCO	BCO4	401	401
BCO	BCO4	402	401
BCO	BCO4	403	403
BCO	BCO4	404	403
BCO	BCO4	405	049
BCO	BCO4	406	050
BCO	BCO7	704	035
BCO	BCO7	705	034
BCO	BCO7	702	036
BCO	BCO7	703	036
BCO	BCO7	018	038
BCO	BCO7	032	033
BCO	BCO7	033	033
BCO	BCO7	034	034
BCO	BCO7	035	035
BCO	BCO7	036	036
BCO	BCO7	040	037
BCO	BCO7	037	037
BCO	BCO7	039	038
BCO	BCO7	038	038
BCO	BCO7	017	038
BCO	BCO7	701	036
BCO	BCO7	706	033
BCO	BCO10	092	091
BCO	BCO10	091	091
BCO	BCO10	093	091
BCO	BCO10	094	091
BCO	BCO3	301	024
BCO	BCO3	018	018
BCO	BCO3	020	020
BCO	BCO3	023	022
BCO	BCO3	022	022
BCO	BCO3	024	024
BCO	BCO3	026	026
BCO	BCO3	027	026
BCO	BCO3	303	026
BCO	BCO3	302	026
BCO	BCO3	019	018
BCO	BCO3	021	020
BCO	BCO8	036	040
BCO	BCO8	040	040
BCO	BCO8	037	039
BCO	BCO8	039	039
BCO	BCO8	041	041
BCO	BCO8	016	039
BCO	BCO8	017	039
BCO	BCO8	801	041
BCO	BCO2	203	013
BCO	BCO2	202	012
BCO	BCO2	204	014
BCO	BCO2	201	011
BCO	BCO2	011	011
BCO	BCO2	012	012
BCO	BCO2	015	015
BCO	BCO2	018	015
BCO	BCO2	016	015
BCO	BCO2	017	015
BCO	BCO2	013	013
BCO	BCO2	014	014
BCO	BCO2	205	015
BCO	BCO2	206	015
BCO	BCO2	019	015
BCO	BCO5	608	601
BCO	BCO5	602	601
BCO	BCO5	623	601
BCO	BCO5	622	601
BCO	BCO5	625	601
BCO	BCO5	502	030
BCO	BCO5	615	601
BCO	BCO5	613	601
BCO	BCO5	601	601
BCO	BCO5	618	601
BCO	BCO5	614	601
BCO	BCO5	616	601
BCO	BCO5	619	601
BCO	BCO5	503	029
BCO	BCO5	609	601
BCO	BCO5	617	601
BCO	BCO5	620	601
BCO	BCO5	607	601
BCO	BCO5	621	601
BCO	BCO5	624	601
BCO	BCO5	026	025
BCO	BCO5	027	027
BCO	BCO5	028	029
BCO	BCO5	031	031
BCO	BCO5	032	032
BCO	BCO5	025	025
BCO	BCO5	029	029
BCO	BCO5	030	030
BCO	BCO5	501	031
BCO	BCO5	603	601
BCO	BCO5	504	027
BCO	BCO5	303	026
BCO	BCO5	606	601
BCO	BCO5	610	601
BCO	BCO5	612	601
BCO	BCO5	604	601
BCO	BCO5	302	026
BCO	BCO5	605	601
BCO	BCO5	611	601
BCO	BCO1	102	046
BCO	BCO1	103	047
BCO	BCO1	107	008
BCO	BCO1	004	004
BCO	BCO1	008	008
BCO	BCO1	006	005
BCO	BCO1	007	005
BCO	BCO1	009	009
BCO	BCO1	010	010
BCO	BCO1	041	042
BCO	BCO1	042	042
BCO	BCO1	046	046
BCO	BCO1	044	045
BCO	BCO1	043	042
BCO	BCO1	009H	009
BCO	BCO1	003	003
BCO	BCO1	005	005
BCO	BCO1	106	002
BCO	BCO1	001	001
BCO	BCO1	048	048
BCO	BCO1	047	047
BCO	BCO1	002	002
BCO	BCO1	105	001
BCO	BCO1	101	042
BCO	BCO1	104	048
BCO	BCO1	045	045
BIG	BIG1	092	091
BIG	BIG1	203	013
BIG	BIG1	412	051
BIG	BIG1	301	024
BIG	BIG1	608	601
BIG	BIG1	602	601
BIG	BIG1	623	601
BIG	BIG1	622	601
BIG	BIG1	625	601
BIG	BIG1	502	030
BIG	BIG1	704	035
BIG	BIG1	102	046
BIG	BIG1	091	091
BIG	BIG1	202	012
BIG	BIG1	204	014
BIG	BIG1	411	052
BIG	BIG1	615	601
BIG	BIG1	613	601
BIG	BIG1	601	601
BIG	BIG1	618	601
BIG	BIG1	705	034
BIG	BIG1	702	036
BIG	BIG1	103	047
BIG	BIG1	107	008
BIG	BIG1	410	403
BIG	BIG1	408	401
BIG	BIG1	614	601
BIG	BIG1	616	601
BIG	BIG1	619	601
BIG	BIG1	503	029
BIG	BIG1	703	036
BIG	BIG1	409	403
BIG	BIG1	407	401
BIG	BIG1	609	601
BIG	BIG1	617	601
BIG	BIG1	620	601
BIG	BIG1	607	601
BIG	BIG1	621	601
BIG	BIG1	624	601
BIG	BIG1	093	091
BIG	BIG1	094	091
BIG	BIG1	201	011
BIG	BIG1	004	004
BIG	BIG1	008	008
BIG	BIG1	006	005
BIG	BIG1	007	005
BIG	BIG1	009	009
BIG	BIG1	010	010
BIG	BIG1	011	011
BIG	BIG1	012	012
BIG	BIG1	015	015
BIG	BIG1	018	018
BIG	BIG1	020	020
BIG	BIG1	023	022
BIG	BIG1	022	022
BIG	BIG1	024	024
BIG	BIG1	026	026
BIG	BIG1	027	027
BIG	BIG1	028	029
BIG	BIG1	031	031
BIG	BIG1	032	032
BIG	BIG1	025	025
BIG	BIG1	033	033
BIG	BIG1	034	034
BIG	BIG1	035	035
BIG	BIG1	036	036
BIG	BIG1	040	040
BIG	BIG1	037	037
BIG	BIG1	039	039
BIG	BIG1	038	038
BIG	BIG1	041	041
BIG	BIG1	042	042
BIG	BIG1	046	046
BIG	BIG1	044	045
BIG	BIG1	043	042
BIG	BIG1	049	049
BIG	BIG1	050	050
BIG	BIG1	051	051
BIG	BIG1	052	052
BIG	BIG1	009H	009
BIG	BIG1	016	015
BIG	BIG1	017	015
BIG	BIG1	029	029
BIG	BIG1	030	030
BIG	BIG1	013	013
BIG	BIG1	014	014
BIG	BIG1	003	003
BIG	BIG1	005	005
BIG	BIG1	106	002
BIG	BIG1	001	001
BIG	BIG1	048	048
BIG	BIG1	047	047
BIG	BIG1	002	002
BIG	BIG1	205	015
BIG	BIG1	401	401
BIG	BIG1	402	401
BIG	BIG1	403	403
BIG	BIG1	404	403
BIG	BIG1	801	041
BIG	BIG1	405	049
BIG	BIG1	406	050
BIG	BIG1	206	015
BIG	BIG1	701	036
BIG	BIG1	105	001
BIG	BIG1	101	042
BIG	BIG1	706	033
BIG	BIG1	501	031
BIG	BIG1	104	048
BIG	BIG1	603	601
BIG	BIG1	504	027
BIG	BIG1	303	026
BIG	BIG1	606	601
BIG	BIG1	610	601
BIG	BIG1	612	601
BIG	BIG1	604	601
BIG	BIG1	302	026
BIG	BIG1	605	601
BIG	BIG1	611	601
BIG	BIG1	045	045
BIG	BIG1	019	018
BIG	BIG1	021	020
BNS	BNS7	704	035
BNS	BNS7	705	034
BNS	BNS7	702	036
BNS	BNS7	703	036
BNS	BNS7	018	038
BNS	BNS7	032	033
BNS	BNS7	033	033
BNS	BNS7	034	034
BNS	BNS7	035	035
BNS	BNS7	036	036
BNS	BNS7	040	037
BNS	BNS7	037	037
BNS	BNS7	039	038
BNS	BNS7	038	038
BNS	BNS7	017	038
BNS	BNS7	701	036
BNS	BNS7	706	033
BNS	BNS10	092	091
BNS	BNS10	091	091
BNS	BNS10	093	091
BNS	BNS10	094	091
BNS	BNS8	036	040
BNS	BNS8	040	040
BNS	BNS8	037	039
BNS	BNS8	039	039
BNS	BNS8	041	041
BNS	BNS8	016	039
BNS	BNS8	017	039
BNS	BNS8	801	041
BNS	BNS3	412	051
BNS	BNS3	301	024
BNS	BNS3	608	601
BNS	BNS3	602	601
BNS	BNS3	623	601
BNS	BNS3	622	601
BNS	BNS3	625	601
BNS	BNS3	502	030
BNS	BNS3	411	052
BNS	BNS3	615	601
BNS	BNS3	613	601
BNS	BNS3	601	601
BNS	BNS3	618	601
BNS	BNS3	410	403
BNS	BNS3	408	401
BNS	BNS3	614	601
BNS	BNS3	616	601
BNS	BNS3	619	601
BNS	BNS3	503	029
BNS	BNS3	409	403
BNS	BNS3	407	401
BNS	BNS3	609	601
BNS	BNS3	617	601
BNS	BNS3	620	601
BNS	BNS3	607	601
BNS	BNS3	621	601
BNS	BNS3	624	601
BNS	BNS3	018	018
BNS	BNS3	020	020
BNS	BNS3	023	022
BNS	BNS3	022	022
BNS	BNS3	024	024
BNS	BNS3	026	026
BNS	BNS3	027	026
BNS	BNS3	028	029
BNS	BNS3	031	031
BNS	BNS3	032	032
BNS	BNS3	025	025
BNS	BNS3	049	049
BNS	BNS3	050	050
BNS	BNS3	051	051
BNS	BNS3	052	052
BNS	BNS3	029	029
BNS	BNS3	030	030
BNS	BNS3	401	401
BNS	BNS3	402	401
BNS	BNS3	403	403
BNS	BNS3	404	403
BNS	BNS3	405	049
BNS	BNS3	406	050
BNS	BNS3	501	031
BNS	BNS3	603	601
BNS	BNS3	504	027
BNS	BNS3	303	026
BNS	BNS3	606	601
BNS	BNS3	610	601
BNS	BNS3	612	601
BNS	BNS3	604	601
BNS	BNS3	302	026
BNS	BNS3	605	601
BNS	BNS3	611	601
BNS	BNS3	019	018
BNS	BNS3	021	020
BNS	BNS2	203	013
BNS	BNS2	202	012
BNS	BNS2	204	014
BNS	BNS2	201	011
BNS	BNS2	011	011
BNS	BNS2	012	012
BNS	BNS2	015	015
BNS	BNS2	018	015
BNS	BNS2	016	015
BNS	BNS2	017	015
BNS	BNS2	013	013
BNS	BNS2	014	014
BNS	BNS2	205	015
BNS	BNS2	206	015
BNS	BNS2	019	015
BNS	BNS1	102	046
BNS	BNS1	103	047
BNS	BNS1	107	008
BNS	BNS1	004	004
BNS	BNS1	008	008
BNS	BNS1	006	005
BNS	BNS1	007	005
BNS	BNS1	009	009
BNS	BNS1	010	010
BNS	BNS1	041	042
BNS	BNS1	042	042
BNS	BNS1	046	046
BNS	BNS1	044	045
BNS	BNS1	043	042
BNS	BNS1	009H	009
BNS	BNS1	003	003
BNS	BNS1	005	005
BNS	BNS1	106	002
BNS	BNS1	001	001
BNS	BNS1	048	048
BNS	BNS1	047	047
BNS	BNS1	002	002
BNS	BNS1	105	001
BNS	BNS1	101	042
BNS	BNS1	104	048
BNS	BNS1	045	045
BUT	BUT4	412	051
BUT	BUT4	411	052
BUT	BUT4	410	403
BUT	BUT4	408	401
BUT	BUT4	409	403
BUT	BUT4	407	401
BUT	BUT4	049	049
BUT	BUT4	050	050
BUT	BUT4	051	051
BUT	BUT4	052	052
BUT	BUT4	401	401
BUT	BUT4	402	401
BUT	BUT4	403	403
BUT	BUT4	404	403
BUT	BUT4	405	049
BUT	BUT4	406	050
BUT	BUT5	502	030
BUT	BUT5	503	029
BUT	BUT5	026	025
BUT	BUT5	027	027
BUT	BUT5	028	029
BUT	BUT5	031	031
BUT	BUT5	032	032
BUT	BUT5	025	025
BUT	BUT5	029	029
BUT	BUT5	030	030
BUT	BUT5	501	031
BUT	BUT5	504	027
BUT	BUT10	092	091
BUT	BUT10	091	091
BUT	BUT10	093	091
BUT	BUT10	094	091
BUT	BUT6	608	601
BUT	BUT6	602	601
BUT	BUT6	623	601
BUT	BUT6	622	601
BUT	BUT6	625	601
BUT	BUT6	615	601
BUT	BUT6	613	601
BUT	BUT6	601	601
BUT	BUT6	618	601
BUT	BUT6	614	601
BUT	BUT6	616	601
BUT	BUT6	619	601
BUT	BUT6	609	601
BUT	BUT6	617	601
BUT	BUT6	620	601
BUT	BUT6	607	601
BUT	BUT6	621	601
BUT	BUT6	624	601
BUT	BUT6	603	601
BUT	BUT6	606	601
BUT	BUT6	610	601
BUT	BUT6	612	601
BUT	BUT6	604	601
BUT	BUT6	605	601
BUT	BUT6	611	601
BUT	BUT7	704	035
BUT	BUT7	705	034
BUT	BUT7	702	036
BUT	BUT7	703	036
BUT	BUT7	018	038
BUT	BUT7	032	033
BUT	BUT7	033	033
BUT	BUT7	034	034
BUT	BUT7	035	035
BUT	BUT7	036	036
BUT	BUT7	040	037
BUT	BUT7	037	037
BUT	BUT7	039	038
BUT	BUT7	038	038
BUT	BUT7	017	038
BUT	BUT7	701	036
BUT	BUT7	706	033
BUT	BUT3	301	024
BUT	BUT3	018	018
BUT	BUT3	020	020
BUT	BUT3	023	022
BUT	BUT3	022	022
BUT	BUT3	024	024
BUT	BUT3	026	026
BUT	BUT3	027	026
BUT	BUT3	303	026
BUT	BUT3	302	026
BUT	BUT3	019	018
BUT	BUT3	021	020
BUT	BUT1	102	046
BUT	BUT1	103	047
BUT	BUT1	107	008
BUT	BUT1	004	004
BUT	BUT1	008	008
BUT	BUT1	006	005
BUT	BUT1	007	005
BUT	BUT1	009	009
BUT	BUT1	010	010
BUT	BUT1	036	040
BUT	BUT1	040	040
BUT	BUT1	037	037
BUT	BUT1	039	039
BUT	BUT1	041	041
BUT	BUT1	042	042
BUT	BUT1	046	046
BUT	BUT1	044	045
BUT	BUT1	043	042
BUT	BUT1	009H	009
BUT	BUT1	016	039
BUT	BUT1	017	039
BUT	BUT1	003	003
BUT	BUT1	005	005
BUT	BUT1	106	002
BUT	BUT1	001	001
BUT	BUT1	048	048
BUT	BUT1	047	047
BUT	BUT1	002	002
BUT	BUT1	801	041
BUT	BUT1	105	001
BUT	BUT1	101	042
BUT	BUT1	104	048
BUT	BUT1	045	045
BUT	BUT2	203	013
BUT	BUT2	202	012
BUT	BUT2	204	014
BUT	BUT2	201	011
BUT	BUT2	011	011
BUT	BUT2	012	012
BUT	BUT2	015	015
BUT	BUT2	018	015
BUT	BUT2	016	015
BUT	BUT2	017	015
BUT	BUT2	013	013
BUT	BUT2	014	014
BUT	BUT2	205	015
BUT	BUT2	206	015
BUT	BUT2	019	015
BWS	BWS1	092	091
BWS	BWS1	203	013
BWS	BWS1	412	051
BWS	BWS1	301	024
BWS	BWS1	608	601
BWS	BWS1	602	601
BWS	BWS1	623	601
BWS	BWS1	622	601
BWS	BWS1	625	601
BWS	BWS1	502	030
BWS	BWS1	704	035
BWS	BWS1	102	046
BWS	BWS1	091	091
BWS	BWS1	202	012
BWS	BWS1	204	014
BWS	BWS1	411	052
BWS	BWS1	615	601
BWS	BWS1	613	601
BWS	BWS1	601	601
BWS	BWS1	618	601
BWS	BWS1	705	034
BWS	BWS1	702	036
BWS	BWS1	103	047
BWS	BWS1	107	008
BWS	BWS1	410	403
BWS	BWS1	408	401
BWS	BWS1	614	601
BWS	BWS1	616	601
BWS	BWS1	619	601
BWS	BWS1	503	029
BWS	BWS1	703	036
BWS	BWS1	409	403
BWS	BWS1	407	401
BWS	BWS1	609	601
BWS	BWS1	617	601
BWS	BWS1	620	601
BWS	BWS1	607	601
BWS	BWS1	621	601
BWS	BWS1	624	601
BWS	BWS1	093	091
BWS	BWS1	094	091
BWS	BWS1	201	011
BWS	BWS1	004	004
BWS	BWS1	008	008
BWS	BWS1	006	005
BWS	BWS1	007	005
BWS	BWS1	009	009
BWS	BWS1	010	010
BWS	BWS1	011	011
BWS	BWS1	012	012
BWS	BWS1	015	015
BWS	BWS1	018	018
BWS	BWS1	020	020
BWS	BWS1	023	022
BWS	BWS1	022	022
BWS	BWS1	024	024
BWS	BWS1	026	026
BWS	BWS1	027	027
BWS	BWS1	028	029
BWS	BWS1	031	031
BWS	BWS1	032	032
BWS	BWS1	025	025
BWS	BWS1	033	033
BWS	BWS1	034	034
BWS	BWS1	035	035
BWS	BWS1	036	036
BWS	BWS1	040	040
BWS	BWS1	037	037
BWS	BWS1	039	039
BWS	BWS1	038	038
BWS	BWS1	041	041
BWS	BWS1	042	042
BWS	BWS1	046	046
BWS	BWS1	044	045
BWS	BWS1	043	042
BWS	BWS1	049	049
BWS	BWS1	050	050
BWS	BWS1	051	051
BWS	BWS1	052	052
BWS	BWS1	009H	009
BWS	BWS1	016	015
BWS	BWS1	017	015
BWS	BWS1	029	029
BWS	BWS1	030	030
BWS	BWS1	013	013
BWS	BWS1	014	014
BWS	BWS1	003	003
BWS	BWS1	005	005
BWS	BWS1	106	002
BWS	BWS1	001	001
BWS	BWS1	048	048
BWS	BWS1	047	047
BWS	BWS1	002	002
BWS	BWS1	205	015
BWS	BWS1	401	401
BWS	BWS1	402	401
BWS	BWS1	403	403
BWS	BWS1	404	403
BWS	BWS1	801	041
BWS	BWS1	405	049
BWS	BWS1	406	050
BWS	BWS1	206	015
BWS	BWS1	701	036
BWS	BWS1	105	001
BWS	BWS1	101	042
BWS	BWS1	706	033
BWS	BWS1	501	031
BWS	BWS1	104	048
BWS	BWS1	603	601
BWS	BWS1	504	027
BWS	BWS1	303	026
BWS	BWS1	606	601
BWS	BWS1	610	601
BWS	BWS1	612	601
BWS	BWS1	604	601
BWS	BWS1	302	026
BWS	BWS1	605	601
BWS	BWS1	611	601
BWS	BWS1	045	045
BWS	BWS1	019	018
BWS	BWS1	021	020
BYA	BYA4	412	051
BYA	BYA4	411	052
BYA	BYA4	410	403
BYA	BYA4	408	401
BYA	BYA4	409	403
BYA	BYA4	407	401
BYA	BYA4	049	049
BYA	BYA4	050	050
BYA	BYA4	051	051
BYA	BYA4	052	052
BYA	BYA4	401	401
BYA	BYA4	402	401
BYA	BYA4	403	403
BYA	BYA4	404	403
BYA	BYA4	405	049
BYA	BYA4	406	050
BYA	BYA5	502	030
BYA	BYA5	503	029
BYA	BYA5	026	025
BYA	BYA5	027	027
BYA	BYA5	028	029
BYA	BYA5	031	031
BYA	BYA5	032	032
BYA	BYA5	025	025
BYA	BYA5	029	029
BYA	BYA5	030	030
BYA	BYA5	501	031
BYA	BYA5	504	027
BYA	BYA8	036	040
BYA	BYA8	040	040
BYA	BYA8	037	039
BYA	BYA8	039	039
BYA	BYA8	041	041
BYA	BYA8	016	039
BYA	BYA8	017	039
BYA	BYA8	801	041
BYA	BYA7	704	035
BYA	BYA7	705	034
BYA	BYA7	702	036
BYA	BYA7	703	036
BYA	BYA7	018	038
BYA	BYA7	032	033
BYA	BYA7	033	033
BYA	BYA7	034	034
BYA	BYA7	035	035
BYA	BYA7	036	036
BYA	BYA7	040	037
BYA	BYA7	037	037
BYA	BYA7	039	038
BYA	BYA7	038	038
BYA	BYA7	017	038
BYA	BYA7	701	036
BYA	BYA7	706	033
BYA	BYA3	301	024
BYA	BYA3	018	018
BYA	BYA3	020	020
BYA	BYA3	023	022
BYA	BYA3	022	022
BYA	BYA3	024	024
BYA	BYA3	026	026
BYA	BYA3	027	026
BYA	BYA3	303	026
BYA	BYA3	302	026
BYA	BYA3	019	018
BYA	BYA3	021	020
BYA	BYA9	102	046
BYA	BYA9	103	047
BYA	BYA9	041	042
BYA	BYA9	042	042
BYA	BYA9	046	046
BYA	BYA9	044	045
BYA	BYA9	043	042
BYA	BYA9	048	048
BYA	BYA9	047	047
BYA	BYA9	101	042
BYA	BYA9	104	048
BYA	BYA9	045	045
BYA	BYA1	107	008
BYA	BYA1	004	004
BYA	BYA1	008	008
BYA	BYA1	006	005
BYA	BYA1	007	005
BYA	BYA1	009	009
BYA	BYA1	010	010
BYA	BYA1	009H	009
BYA	BYA1	003	003
BYA	BYA1	005	005
BYA	BYA1	106	002
BYA	BYA1	001	001
BYA	BYA1	002	002
BYA	BYA1	105	001
BYA	BYA2	203	013
BYA	BYA2	202	012
BYA	BYA2	204	014
BYA	BYA2	201	011
BYA	BYA2	011	011
BYA	BYA2	012	012
BYA	BYA2	015	015
BYA	BYA2	018	015
BYA	BYA2	016	015
BYA	BYA2	017	015
BYA	BYA2	013	013
BYA	BYA2	014	014
BYA	BYA2	205	015
BYA	BYA2	206	015
BYA	BYA2	019	015
BYX	BYX7	704	035
BYX	BYX7	705	034
BYX	BYX7	702	036
BYX	BYX7	703	036
BYX	BYX7	018	038
BYX	BYX7	032	033
BYX	BYX7	033	033
BYX	BYX7	034	034
BYX	BYX7	035	035
BYX	BYX7	036	036
BYX	BYX7	040	037
BYX	BYX7	037	037
BYX	BYX7	039	038
BYX	BYX7	038	038
BYX	BYX7	017	038
BYX	BYX7	701	036
BYX	BYX7	706	033
BYX	BYX10	092	091
BYX	BYX10	091	091
BYX	BYX10	093	091
BYX	BYX10	094	091
BYX	BYX8	036	040
BYX	BYX8	040	040
BYX	BYX8	037	039
BYX	BYX8	039	039
BYX	BYX8	041	041
BYX	BYX8	016	039
BYX	BYX8	017	039
BYX	BYX8	801	041
BYX	BYX3	412	051
BYX	BYX3	301	024
BYX	BYX3	608	601
BYX	BYX3	602	601
BYX	BYX3	623	601
BYX	BYX3	622	601
BYX	BYX3	625	601
BYX	BYX3	502	030
BYX	BYX3	411	052
BYX	BYX3	615	601
BYX	BYX3	613	601
BYX	BYX3	601	601
BYX	BYX3	618	601
BYX	BYX3	410	403
BYX	BYX3	408	401
BYX	BYX3	614	601
BYX	BYX3	616	601
BYX	BYX3	619	601
BYX	BYX3	503	029
BYX	BYX3	409	403
BYX	BYX3	407	401
BYX	BYX3	609	601
BYX	BYX3	617	601
BYX	BYX3	620	601
BYX	BYX3	607	601
BYX	BYX3	621	601
BYX	BYX3	624	601
BYX	BYX3	018	018
BYX	BYX3	020	020
BYX	BYX3	023	022
BYX	BYX3	022	022
BYX	BYX3	024	024
BYX	BYX3	026	026
BYX	BYX3	027	026
BYX	BYX3	028	029
BYX	BYX3	031	031
BYX	BYX3	032	032
BYX	BYX3	025	025
BYX	BYX3	049	049
BYX	BYX3	050	050
BYX	BYX3	051	051
BYX	BYX3	052	052
BYX	BYX3	029	029
BYX	BYX3	030	030
BYX	BYX3	401	401
BYX	BYX3	402	401
BYX	BYX3	403	403
BYX	BYX3	404	403
BYX	BYX3	405	049
BYX	BYX3	406	050
BYX	BYX3	501	031
BYX	BYX3	603	601
BYX	BYX3	504	027
BYX	BYX3	303	026
BYX	BYX3	606	601
BYX	BYX3	610	601
BYX	BYX3	612	601
BYX	BYX3	604	601
BYX	BYX3	302	026
BYX	BYX3	605	601
BYX	BYX3	611	601
BYX	BYX3	019	018
BYX	BYX3	021	020
BYX	BYX2	203	013
BYX	BYX2	202	012
BYX	BYX2	204	014
BYX	BYX2	201	011
BYX	BYX2	011	011
BYX	BYX2	012	012
BYX	BYX2	015	015
BYX	BYX2	018	015
BYX	BYX2	016	015
BYX	BYX2	017	015
BYX	BYX2	013	013
BYX	BYX2	014	014
BYX	BYX2	205	015
BYX	BYX2	206	015
BYX	BYX2	019	015
BYX	BYX1	102	046
BYX	BYX1	103	047
BYX	BYX1	107	008
BYX	BYX1	004	004
BYX	BYX1	008	008
BYX	BYX1	006	005
BYX	BYX1	007	005
BYX	BYX1	009	009
BYX	BYX1	010	010
BYX	BYX1	041	042
BYX	BYX1	042	042
BYX	BYX1	046	046
BYX	BYX1	044	045
BYX	BYX1	043	042
BYX	BYX1	009H	009
BYX	BYX1	003	003
BYX	BYX1	005	005
BYX	BYX1	106	002
BYX	BYX1	001	001
BYX	BYX1	048	048
BYX	BYX1	047	047
BYX	BYX1	002	002
BYX	BYX1	105	001
BYX	BYX1	101	042
BYX	BYX1	104	048
BYX	BYX1	045	045
CDL	CDL4	412	051
CDL	CDL4	411	052
CDL	CDL4	410	403
CDL	CDL4	408	401
CDL	CDL4	409	403
CDL	CDL4	407	401
CDL	CDL4	049	049
CDL	CDL4	050	050
CDL	CDL4	051	051
CDL	CDL4	052	052
CDL	CDL4	401	401
CDL	CDL4	402	401
CDL	CDL4	403	403
CDL	CDL4	404	403
CDL	CDL4	405	049
CDL	CDL4	406	050
CDL	CDL5	502	030
CDL	CDL5	503	029
CDL	CDL5	026	025
CDL	CDL5	027	027
CDL	CDL5	028	029
CDL	CDL5	031	031
CDL	CDL5	032	032
CDL	CDL5	025	025
CDL	CDL5	029	029
CDL	CDL5	030	030
CDL	CDL5	501	031
CDL	CDL5	504	027
CDL	CDL8	036	040
CDL	CDL8	040	040
CDL	CDL8	037	039
CDL	CDL8	039	039
CDL	CDL8	041	041
CDL	CDL8	016	039
CDL	CDL8	017	039
CDL	CDL8	801	041
CDL	CDL10	092	091
CDL	CDL10	091	091
CDL	CDL10	093	091
CDL	CDL10	094	091
CDL	CDL6	608	601
CDL	CDL6	602	601
CDL	CDL6	623	601
CDL	CDL6	622	601
CDL	CDL6	625	601
CDL	CDL6	615	601
CDL	CDL6	613	601
CDL	CDL6	601	601
CDL	CDL6	618	601
CDL	CDL6	614	601
CDL	CDL6	616	601
CDL	CDL6	619	601
CDL	CDL6	609	601
CDL	CDL6	617	601
CDL	CDL6	620	601
CDL	CDL6	607	601
CDL	CDL6	621	601
CDL	CDL6	624	601
CDL	CDL6	603	601
CDL	CDL6	606	601
CDL	CDL6	610	601
CDL	CDL6	612	601
CDL	CDL6	604	601
CDL	CDL6	605	601
CDL	CDL6	611	601
CDL	CDL7	704	035
CDL	CDL7	705	034
CDL	CDL7	702	036
CDL	CDL7	703	036
CDL	CDL7	018	038
CDL	CDL7	032	033
CDL	CDL7	033	033
CDL	CDL7	034	034
CDL	CDL7	035	035
CDL	CDL7	036	036
CDL	CDL7	040	037
CDL	CDL7	037	037
CDL	CDL7	039	038
CDL	CDL7	038	038
CDL	CDL7	017	038
CDL	CDL7	701	036
CDL	CDL7	706	033
CDL	CDL3	301	024
CDL	CDL3	018	018
CDL	CDL3	020	020
CDL	CDL3	023	022
CDL	CDL3	022	022
CDL	CDL3	024	024
CDL	CDL3	026	026
CDL	CDL3	027	026
CDL	CDL3	303	026
CDL	CDL3	302	026
CDL	CDL3	019	018
CDL	CDL3	021	020
CDL	CDL9	102	046
CDL	CDL9	103	047
CDL	CDL9	041	042
CDL	CDL9	042	042
CDL	CDL9	046	046
CDL	CDL9	044	045
CDL	CDL9	043	042
CDL	CDL9	048	048
CDL	CDL9	047	047
CDL	CDL9	101	042
CDL	CDL9	104	048
CDL	CDL9	045	045
CDL	CDL1	107	008
CDL	CDL1	004	004
CDL	CDL1	008	008
CDL	CDL1	006	005
CDL	CDL1	007	005
CDL	CDL1	009	009
CDL	CDL1	010	010
CDL	CDL1	009H	009
CDL	CDL1	003	003
CDL	CDL1	005	005
CDL	CDL1	106	002
CDL	CDL1	001	001
CDL	CDL1	002	002
CDL	CDL1	105	001
CDL	CDL2	203	013
CDL	CDL2	202	012
CDL	CDL2	204	014
CDL	CDL2	201	011
CDL	CDL2	011	011
CDL	CDL2	012	012
CDL	CDL2	015	015
CDL	CDL2	018	015
CDL	CDL2	016	015
